0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.899185670257604e-08,1.5777852175364222e-06,2.1016577835638706e-05,0.0001981090496659846,0.0012738840719693466,0.005602168513026136,0.017559066408222496,0.0417773559778119,0.08051961588019937,0.1328187201435235,0.1954941945770203,0.26458515364587104,0.33633516464964075,0.4076550151689948,0.47624792773199126,0.5405626634031503,0.5996745540709044,0.6531477277680109
9.839663351552666e-07,1.7464346990595447e-05,0.0002252319378319328,0.001966857348642185,0.01116179093022283,0.041545625120224874,0.10737939692507469,0.20893521919831515,0.33112778081639777,0.4552511844772988,0.5681337596153396,0.6637539427821235,0.74114408235298,0.801971851556507,0.8488956874385296,0.8846761583137375,0.9117787041813312,0.9322450485060503
3.485550187082611e-06,6.192763987730547e-05,0.0007751075768116561,0.006311883674105728,0.032047918313872714,0.10345741909420095,0.22900825654998028,0.3837320130789057,0.532801069062841,0.6559206933107287,0.7490460594659228,0.816380949308055,0.8641755463090328,0.8980237429378143,0.9221787758870579,0.9396506819172967,0.9525002276605082,0.9621197590386454
7.80401381518764e-06,0.00013878402985374974,0.0016897877727812618,0.012913987704739522,0.059439952412392125,0.17024968659711956,0.333788654995817,0.5027193786872696,0.6415774446142032,0.7424638813477747,0.8120985610833298,0.8597910428702854,0.8929624678249772,0.9166281265433105,0.9339838485371684,0.9470408769892475,0.9570795254018221,0.9649348638908528
1.366300381818511e-05,0.00024318902507103018,0.0028869466809808334,0.02083398336208345,0.08801158574066414,0.228321788170472,0.40799195405556826,0.5709928974037874,0.6924089669437314,0.7756846156872738,0.8321418789313121,0.871289640306372,0.8993434294622187,0.920088461062554,0.9358292064475568,0.9480126361760465,0.9575862543259085,0.965197049673478
2.056215369451733e-05,0.0003662788052642408,0.004248742177261827,0.029123777823579028,0.11422234650762167,0.27332185741395115,0.45568547172407975,0.6072842895023757,0.7148516872194209,0.7879350994475082,0.8383416373749832,0.8742809364667871,0.9007414380343124,0.9207273142635779,0.936116333122034,0.9481400476210193,0.9576422276766348,0.9652214419387353
2.797429632232084e-05,0.0004986755522594444,0.005664102357542837,0.03708313885569333,0.13645043404656249,0.30595100241074225,0.4848077908330213,0.6258919816774408,0.7245312980303733,0.7923886993937187,0.8402435323892233,0.8750555002292226,0.9010469511854307,0.9208450996662615,0.9361609760673737,0.9481567467603069,0.957648409289012,0.965223711026371
3.5450175175662504e-05,0.0006323604450726644,0.0070470433127435535,0.04429520395442732,0.15436897460046264,0.3286797479881582,0.5020976876340613,0.6352677026775958,0.7286654232194327,0.7939995345125411,0.840825505568511,0.875255824798155,0.9011136793403051,0.9208668103086142,0.9361679164495673,0.9481589353191249,0.9576490919621724,0.9652239221060006
4.265570484649642e-05,0.0007613494112502127,0.008340090723885987,0.05057129732129655,0.16833247065130863,0.34412281829294133,0.5122028907197429,0.6399515942435925,0.7304238063280307,0.7945810920526436,0.8410034501965916,0.8753076184682536,0.9011282518961617,0.9208708119093134,0.9361689954120788,0.9481592221458005,0.9576491673537534,0.9652239417414571
4.937092187796264e-05,0.0008816850382679329,0.009510600125098159,0.05587688417289457,0.1789649307190187,0.3544520581560982,0.5180568680213767,0.6422817316359888,0.7311703986232061,0.7947909119183447,0.8410578458967544,0.8753210085851565,0.9011314342675117,0.9208715494587207,0.9361691631487977,0.9481592597365068,0.9576491756796834,0.965223943568024
5.547163181020219e-05,0.0009911169708921403,0.010544757491752177,0.06026799997974289,0.18693194980361302,0.36129196940885433,0.5214310788808113,0.6434385187031699,0.7314871595290495,0.7948665946486059,0.841074472863119,0.875324470234383,0.9011321292333792,0.9208716853988886,0.9361691892253254,0.9481592646630396,0.957649176599164,0.9652239437379383
6.090616150513488e-05,0.0010886919170989874,0.011441666357841756,0.06384559322713865,0.19283480075102524,0.36579222481752893,0.5233703932197671,0.6440122105439876,0.7316215112364378,0.7948938913124103,0.8410795550650397,0.8753253651445104,0.9011322809997486,0.9208717104544629,0.9361691932792092,0.9481592653086968,0.9576491767007078,0.9652239437537445
6.567345791556115e-05,0.0011743652172702924,0.012208480131117826,0.06672624671195063,0.19717356388155627,0.36874085763259956,0.5244831829896756,0.6442965798987199,0.7316784878913888,0.7949037361569052,0.8410811084814724,0.8753255964975374,0.9011323141424191,0.9208717150725368,0.9361691939094309,0.9481592653933152,0.9576491767119215,0.9652239437552149
6.980503592562409e-05,0.0012486794174836559,0.012856784522530426,0.06902517744244994,0.20034465837817572,0.37066766291640046,0.52512111078187,0.644437501443231,0.7317026495184065,0.7949072867694651,0.8410815832948889,0.8753256563071231,0.9011323213801002,0.9208717159237091,0.9361691940074053,0.9481592654044053,0.9576491767131601,0.9652239437553516
7.335127957117893e-05,0.001312519529786863,0.013400102311525755,0.0708474908459967,0.2026529804183266,0.3719245581831378,0.5254866191878381,0.6445073275369401,0.731712895297808,0.7949085673177387,0.8410817284250893,0.875325671769148,0.9011323229606617,0.9208717160805914,0.9361691940226364,0.9481592654058583,0.9576491767132967,0.9652239437553645
7.637167670371579e-05,0.001366937985344177,0.013852284347139684,0.07228455896617263,0.20432841369080987,0.3727435318545747,0.5256959774633659,0.6445419239620233,0.7317172399940194,0.7949090291539607,0.8410817727851907,0.8753256757664035,0.9011323233058236,0.920871716109507,0.9361691940250046,0.948159265406049,0.9576491767133123,0.9652239437553658
7.892823979433516e-05,0.0014130362688872227,0.014226547719403614,0.07341334924788707,0.20554196204246855,0.3732767714183464,0.5258158740225868,0.644559064773886,0.7317190823432574,0.7949091957174461,0.8410817863441773,0.8753256767997774,0.9011323233812001,0.9208717161148364,0.9361691940253727,0.9481592654060738,0.957649176713314,0.9652239437553658
8.108133656322102e-05,0.0014518895693409843,0.0145349599617242,0.07429730219323491,0.2064196504079417,0.3736238021473261,0.5258845302127494,0.6445675570666077,0.7317198635818876,0.7949092557893681,0.8410817904885798,0.8753256770669258,0.9011323233976607,0.9208717161158188,0.9361691940254298,0.9481592654060772,0.957649176713314,0.9652239437553658
8.288725306206938e-05,0.0014845024538050167,0.014788215429022498,0.07498790597554333,0.20705375202565862,0.37384957882534575,0.525923842445921,0.6445717644806771,0.731720194861816,0.7949092774545942,0.8410817917553464,0.8753256771359894,0.901132323401255,0.9208717161159998,0.9361691940254386,0.9481592654060775,0.957649176713314,0.9652239437553658
8.439694931905357e-05,0.0015117859669569638,0.014995593154506548,0.07552648000426646,0.20751151763581704,0.37399643859914394,0.5259463517172864,0.6445738489904485,0.7317203353391956,0.7949092852682614,0.8410817921425428,0.8753256771538438,0.9011323234020403,0.9208717161160332,0.93616919402544,0.9481592654060775,0.957649176713314,0.9652239437553658
8.565560140820052e-05,0.0015345489113041866,0.015165020121919844,0.07594590779502253,0.20784180121782067,0.3740919532155111,0.5259592397602597,0.6445748817323865,0.7317203949078245,0.7949092880862976,0.8410817922608922,0.8753256771584598,0.9011323234022116,0.9208717161160396,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.670263712353629e-05,0.001553498068912868,0.015303189731342797,0.07627219634594205,0.20808000996959033,0.3741540687022697,0.5259666189355806,0.6445753933898275,0.7317204201675601,0.794909289102636,0.8410817922970664,0.8753256771596529,0.9011323234022494,0.9208717161160404,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.757206143781665e-05,0.0015692437065596976,0.015415703598193997,0.07652581738227786,0.20825176276489252,0.37419446168688036,0.5259708439286375,0.6445756468831816,0.7317204308788053,0.7949092894691832,0.8410817923081237,0.8753256771599612,0.9011323234022572,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.829293446070367e-05,0.0015823078923950249,0.01550721739467437,0.07672282784526298,0.20837557403176493,0.3742207278348923,0.5259732629663247,0.6445757724728068,0.731720435420847,0.7949092896013803,0.8410817923115034,0.8753256771600407,0.9011323234022592,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.888991258524879e-05,0.00159313401003395,0.015581579775902746,0.07687578755818084,0.20846481245385834,0.3742378073950416,0.525974647993804,0.6445758346943677,0.731720437346874,0.7949092896490578,0.8410817923125365,0.875325677160062,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.938379710071915e-05,0.0016020964583453915,0.015641958787280048,0.07699450032013394,0.20852912519767997,0.37424891320860454,0.5259754409946344,0.6445758655211375,0.7317204381635943,0.7949092896662527,0.8410817923128521,0.8753256771600669,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
8.979205745406617e-05,0.0016095099371698039,0.01569095347267522,0.07708660636035666,0.2085754708133497,0.37425613458171714,0.5259758950288748,0.6445758807938127,0.7317204385099199,0.7949092896724543,0.8410817923129484,0.8753256771600685,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.0129311553583e-05,0.0016156379936720193,0.015730690376827745,0.07715805243892222,0.20860886694097458,0.374260830130978,0.5259761549870049,0.644575888360438,0.7317204386567777,0.7949092896746908,0.8410817923129776,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.040775531756002e-05,0.0016207006817017978,0.015762905735127102,0.07721346278878102,0.20863293084918336,0.37426388330250504,0.5259763038264729,0.6445758921092125,0.7317204387190515,0.7949092896754976,0.8410817923129866,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.063753976899693e-05,0.0016248812975102917,0.015789014692507635,0.07725643058896477,0.2086502698342544,0.37426586855077765,0.5259763890447516,0.6445758939664881,0.7317204387454583,0.7949092896757884,0.8410817923129897,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.082709757936321e-05,0.0016283322211545692,0.015810169105210107,0.07728974626649607,0.2086627629898435,0.37426715940643684,0.5259764378366121,0.6445758948866485,0.7317204387566563,0.7949092896758931,0.8410817923129905,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.098342292394771e-05,0.0016311799292093707,0.01582730549438329,0.07731557588517882,0.20867176447388378,0.37426799875053435,0.5259764657724678,0.6445758953425286,0.7317204387614046,0.7949092896759312,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.111230941776951e-05,0.0016335292615779222,0.015841184628041946,0.07733560027535887,0.20867825009230462,0.37426854451100194,0.5259764817671854,0.6445758955683878,0.7317204387634182,0.7949092896759447,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.121855115400741e-05,0.0016354670304487002,0.015852424063183292,0.07735112339027966,0.20868292297945068,0.37426889937659774,0.5259764909249852,0.6445758956802862,0.7317204387642716,0.7949092896759495,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.130611173283103e-05,0.0016370650575931532,0.01586152481629936,0.07736315660331315,0.20868628977510165,0.3742691301180289,0.5259764961682977,0.6445758957357248,0.7317204387646341,0.7949092896759514,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.137826582154291e-05,0.001638382720395789,0.01586889316736943,0.07737248423279378,0.20868871552749538,0.3742692801511622,0.5259764991703642,0.644575895763191,0.7317204387647873,0.7949092896759522,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.143771733833527e-05,0.0016394690792765957,0.015874858450024853,0.07737971444180143,0.20869046325980978,0.3742693777059786,0.525976500889202,0.644575895776799,0.7317204387648524,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.148669787071897e-05,0.0016403646507671392,0.01587968754381607,0.0773853187573171,0.20869172248224635,0.3742694411382435,0.5259765018733252,0.6445758957835407,0.7317204387648801,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.152704846677526e-05,0.0016411028821902863,0.015883596664977608,0.07738966274141706,0.20869262973717156,0.3742694823832801,0.5259765024367863,0.6445758957868807,0.7317204387648917,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.156028749556743e-05,0.0016417113760924427,0.01588676094952035,0.07739302978832661,0.2086932834029416,0.37426950920169827,0.525976502759397,0.6445758957885356,0.731720438764897,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.15876668734527e-05,0.0016422129054980154,0.015889322235640813,0.07739563958370084,0.20869375436054338,0.3742695266396151,0.5259765029441082,0.6445758957893553,0.7317204387648987,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.161021859958578e-05,0.0016426262547779538,0.015891395379639316,0.07739766242083704,0.2086940936791182,0.3742695379781266,0.525976503049865,0.6445758957897616,0.7317204387648998,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.162879323622312e-05,0.00164296691544797,0.015893073378968607,0.07739923030215876,0.20869433815345706,0.3742695453506726,0.5259765031104163,0.6445758957899629,0.7317204387649001,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.164409170475304e-05,0.0016432476614929113,0.015894431525929197,0.07740044554691347,0.20869451429378444,0.3742695501444616,0.5259765031450848,0.6445758957900626,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.16566915427182e-05,0.0016434790247844004,0.015895530774263898,0.07740138746471946,0.20869464120038944,0.37426955326148714,0.5259765031649345,0.6445758957901121,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.1667068576034e-05,0.0016436696877427915,0.015896420467041896,0.07740211752923062,0.20869473263478272,0.3742695552882447,0.5259765031762993,0.6445758957901364,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.167561479971409e-05,0.0016438268075144808,0.015897140546510702,0.0774026833888161,0.20869479851194744,0.37426955660608624,0.5259765031828063,0.6445758957901482,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.168265312550074e-05,0.001643956283518049,0.0158977233439657,0.07740312197556207,0.20869484597549331,0.37426955746297547,0.5259765031865319,0.6445758957901543,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
9.168844954206081e-05,0.0016440629781905645,0.015898195029241814,0.0774034619152364,0.2086948801722906,0.37426955802014344,0.525976503188665,0.6445758957901575,0.7317204387649004,0.7949092896759525,0.8410817923129909,0.8753256771600689,0.9011323234022597,0.9208717161160408,0.9361691940254404,0.9481592654060775,0.957649176713314,0.9652239437553658
